movieId,tagId,relevance
26085,756,0.78075
26085,870,0.72775
26085,209,0.7265
26085,564,0.716
26085,493,0.71375
26085,12,0.7125
26085,169,0.67575
26094,270,0.99725
26094,351,0.97525
26094,610,0.964
26094,640,0.9555
26094,639,0.9505
26094,845,0.9485
26094,143,0.90475
26094,710,0.89925
26094,368,0.88825
26094,557,0.88525
26094,846,0.87975
26094,634,0.87825
26094,192,0.85925
26094,140,0.84375
26094,443,0.843
26094,162,0.82375
26094,319,0.81325
26094,866,0.8115
26094,536,0.793
26094,212,0.78925
26094,641,0.78025
26094,1090,0.77575
26094,1046,0.77025
26094,791,0.75675
26094,1091,0.749
26094,472,0.741
26094,1008,0.7375
26094,972,0.72625
26094,753,0.72525
26094,493,0.7245
26094,1104,0.7115
26094,982,0.68275
26101,1107,0.94
26101,481,0.9365
26101,543,0.92
26101,693,0.90625
26101,195,0.9035
26101,646,0.83975
26101,230,0.81225
26101,328,0.79925
26101,374,0.75875
26101,1070,0.75725
26101,867,0.716
26101,742,0.67425
26111,509,0.97525
26111,508,0.96175
26111,646,0.91725
26111,465,0.91675
26111,746,0.90475
26111,1062,0.9015
26111,412,0.895
26111,323,0.88875
26111,324,0.88425
26111,350,0.8825
26111,806,0.8635
26111,750,0.86025
26111,128,0.84675
26111,536,0.846
26111,1065,0.844
26111,328,0.83525
26111,747,0.83475
26111,259,0.82125
26111,133,0.8205
26111,212,0.801
26111,745,0.791
26111,464,0.7795
26111,469,0.7695
26111,109,0.75925
26111,742,0.75375
26111,240,0.7425
26111,241,0.7425
26111,867,0.74075
26111,1020,0.739
26111,759,0.72625
26111,761,0.71875
26111,302,0.7065
26111,1114,0.68125
26111,366,0.67825
26111,365,0.6735
26116,267,0.95275
26116,759,0.91475
26116,682,0.90875
26116,683,0.907
26116,619,0.90325
26116,823,0.89725
26116,1051,0.8785
26116,747,0.8445
26116,999,0.839
26116,547,0.83575
26116,797,0.79675
26116,742,0.78325
26116,689,0.77875
26116,897,0.76725
26116,981,0.74475
26116,478,0.741
26116,285,0.72125
26116,86,0.71725
26116,169,0.70775
26116,739,0.70575
26116,140,0.70275
26116,344,0.68525
26117,510,0.99925
26117,1084,0.93575
26117,270,0.93525
26117,1085,0.929
26117,742,0.9235
26117,646,0.90475
26117,268,0.89975
26117,999,0.89725
26117,849,0.8695
26117,195,0.8515
26117,455,0.85075
26117,275,0.8485
26117,711,0.83975
26117,1020,0.8005
26117,424,0.79925
26117,81,0.79875
26117,1051,0.79875
26117,554,0.7865
26117,393,0.78125
26117,472,0.7745
26117,682,0.77
26117,128,0.762
26117,258,0.762
26117,691,0.75475
26117,82,0.7525
26117,498,0.75125
26117,423,0.735
26117,107,0.72675
26117,910,0.7235
26117,658,0.721
26117,512,0.72075
26117,105,0.7105
26117,766,0.70575
26117,175,0.69925
26117,867,0.673
26119,270,0.995
26119,319,0.952
26119,351,0.9455
26119,711,0.9345
26119,143,0.9185
26119,739,0.9125
26119,819,0.90325
26119,140,0.87425
26119,443,0.84475
26119,46,0.84175
26119,557,0.82325
26119,1020,0.81925
26119,908,0.81525
26119,1008,0.81
26119,619,0.79275
26119,212,0.785
26119,401,0.78275
26119,312,0.781
26119,481,0.781
26119,169,0.771
26119,867,0.771
26119,982,0.76525
26119,393,0.75825
26119,267,0.757
26119,473,0.7515
26119,931,0.7445
26119,911,0.74125
26119,76,0.72
26119,995,0.71925
26119,493,0.719
26119,1104,0.71375
26119,275,0.6925
26119,302,0.691
26119,675,0.691
26119,191,0.68925
26119,194,0.6835
26119,907,0.67825
26122,270,0.99575
26122,739,0.9685
26122,267,0.95075
26122,344,0.943
26122,140,0.94175
26122,982,0.93125
26122,212,0.9215
26122,575,0.9215
26122,351,0.897
26122,86,0.89475
26122,46,0.89175
26122,634,0.8745
26122,143,0.87075
26122,710,0.86475
26122,873,0.85975
26122,1089,0.85725
26122,443,0.84125
26122,619,0.8195
26122,162,0.81375
26122,285,0.8075
26122,169,0.8065
26122,907,0.804
26122,640,0.79525
26122,493,0.788
26122,641,0.788
26122,557,0.7815
26122,76,0.778
26122,473,0.767
26122,1098,0.7455
26122,312,0.736
26122,753,0.726
26122,275,0.72525
26122,1020,0.725
26122,823,0.71625
26122,214,0.7135
26122,782,0.70775
26122,466,0.7055
26122,294,0.6945
26122,319,0.677
26124,630,0.99825
26124,890,0.99475
26124,84,0.992
26124,889,0.98925
26124,886,0.98825
26124,998,0.97775
26124,887,0.97625
26124,942,0.974
26124,944,0.965
26124,420,0.94925
26124,270,0.942
26124,951,0.935
26124,43,0.93325
26124,943,0.92925
26124,888,0.9155
26124,973,0.907
26124,692,0.8875
26124,29,0.8845
26124,132,0.85925
26124,1012,0.85925
26124,45,0.84275
26124,883,0.82375
26124,298,0.80825
26124,742,0.78275
26124,1090,0.777
26124,552,0.768
26124,971,0.7675
26124,276,0.7585
26124,568,0.685
26124,455,0.676
26124,1109,0.67075
26131,405,0.99275
26131,411,0.99
26131,270,0.98925
26131,536,0.961
26131,567,0.94125
26131,401,0.93975
26131,169,0.91525
26131,798,0.91525
26131,1084,0.89725
26131,1119,0.89475
26131,634,0.879
26131,493,0.876
26131,843,0.87425
26131,509,0.8725
26131,1020,0.86625
26131,140,0.859
26131,508,0.85825
26131,150,0.857
26131,143,0.85325
26131,402,0.84025
26131,127,0.828
26131,840,0.8275
26131,750,0.81
26131,228,0.807
26131,1089,0.8065
26131,851,0.80175
26131,800,0.797
26131,867,0.79225
26131,82,0.78575
26131,214,0.78475
26131,443,0.78075
26131,240,0.77175
26131,1098,0.7715
26131,324,0.76875
26131,475,0.757
26131,742,0.7555
26131,557,0.7535
26131,1008,0.747
26131,1085,0.7435
26131,168,0.73925
26131,936,0.7305
26131,241,0.72825
26131,1096,0.7245
26131,212,0.71975
26131,473,0.71825
26131,1101,0.71675
26131,1022,0.715
26131,351,0.71175
26131,997,0.70625
26131,315,0.7015
26131,258,0.6965
26131,870,0.692
26131,312,0.69125
26131,319,0.68625
26131,34,0.68075
26131,1037,0.673
26133,210,0.99975
26133,513,0.9975
26133,215,0.9715
26133,186,0.94475
26133,950,0.93225
26133,203,0.8555
26133,64,0.814
26133,63,0.7935
26133,742,0.7375
26133,717,0.72325
26133,204,0.6835
26134,1069,0.99575
26134,1067,0.9955
26134,522,0.96675
26134,267,0.9535
26134,285,0.94225
26134,145,0.86225
26134,460,0.8615
26134,344,0.83975
26134,710,0.8065
26134,86,0.78975
26134,146,0.78525
26134,1085,0.778
26134,1000,0.777
26134,275,0.77025
26134,474,0.7565
26134,459,0.74775
26134,1020,0.74275
26134,739,0.7035
26134,294,0.70075
26134,458,0.69075
26134,473,0.6905
26134,956,0.68825
26134,742,0.68125
26134,413,0.673
26134,512,0.67175
26138,813,0.9765
26138,1121,0.9745
26138,1126,0.9515
26138,401,0.9235
26138,833,0.90125
26138,742,0.87875
26138,806,0.875
26138,218,0.869
26138,258,0.86875
26138,493,0.866
26138,127,0.86525
26138,473,0.84825
26138,240,0.8325
26138,298,0.83175
26138,303,0.81775
26138,324,0.8065
26138,554,0.803
26138,475,0.79925
26138,275,0.79725
26138,354,0.794
26138,302,0.79275
26138,323,0.77325
26138,143,0.77275
26138,465,0.7705
26138,1085,0.76625
26138,999,0.76575
26138,867,0.76375
26138,1098,0.757
26138,668,0.75275
26138,168,0.74925
26138,67,0.73725
26138,481,0.7355
26138,585,0.73175
26138,319,0.7295
26138,1020,0.7295
26138,536,0.726
26138,443,0.72575
26138,1089,0.72225
26138,164,0.71925
26138,464,0.719
26138,285,0.71875
26138,1008,0.718
26138,1084,0.71575
26138,69,0.71475
26138,691,0.71125
26138,249,0.71075
26138,936,0.7055
26138,982,0.69275
26138,1096,0.6895
26138,46,0.68875
26138,212,0.6885
26138,55,0.683
26138,176,0.6795
26138,753,0.67
26139,1121,0.9965
26139,1098,0.9785
26139,127,0.967
26139,1126,0.96425
26139,1096,0.93925
26139,323,0.829
26139,401,0.80375
26139,508,0.80275
26139,1097,0.78625
26139,324,0.7565
26139,870,0.7485
26139,384,0.74775
26139,19,0.743
26139,53,0.73025
26139,951,0.7265
26139,742,0.72275
26139,553,0.72125
26139,132,0.719
26139,481,0.718
26139,971,0.71775
26139,646,0.69525
26139,364,0.69225
26139,302,0.688
26139,840,0.687
26139,464,0.67375
26139,469,0.67
26148,1121,0.988
26148,1126,0.98075
26148,434,0.97525
26148,127,0.97475
26148,1038,0.96075
26148,697,0.949
26148,1096,0.94025
26148,1039,0.93
26148,140,0.90925
26148,696,0.9065
26148,626,0.903
26148,1098,0.899
26148,433,0.883
26148,405,0.8155
26148,794,0.795
26148,536,0.79075
26148,870,0.7875
26148,733,0.7695
26148,323,0.76025
26148,270,0.75975
26148,841,0.75575
26148,750,0.75375
26148,324,0.753
26148,742,0.74275
26148,1089,0.73275
26148,1120,0.72325
26148,82,0.6985
26148,634,0.69325
26150,869,0.9775
26150,270,0.97225
26150,634,0.969
26150,868,0.9685
26150,639,0.9075
26150,351,0.88825
26150,212,0.88575
26150,162,0.8845
26150,319,0.8825
26150,443,0.8605
26150,140,0.84525
26150,143,0.81125
26150,550,0.7895
26150,779,0.78125
26150,1008,0.781
26150,845,0.776
26150,611,0.7745
26150,493,0.76825
26150,536,0.74825
26150,753,0.74225
26150,192,0.73
26150,368,0.72625
26150,557,0.71025
26150,1104,0.7025
26150,86,0.67975
26151,270,0.99525
26151,845,0.93775
26151,639,0.92625
26151,351,0.9155
26151,143,0.89625
26151,238,0.884
26151,791,0.88275
26151,641,0.8565
26151,557,0.8415
26151,640,0.82975
26151,443,0.7885
26151,610,0.7675
26151,46,0.765
26151,61,0.764
26151,319,0.75925
26151,601,0.753
26151,189,0.7515
26151,75,0.68225
26151,867,0.67925
26152,117,0.98425
26152,988,0.96075
26152,176,0.95875
26152,406,0.93575
26152,989,0.9325
26152,1082,0.925
26152,987,0.9045
26152,111,0.8885
26152,49,0.88825
26152,990,0.862
26152,232,0.81325
26152,177,0.7935
26152,904,0.78575
26152,920,0.721
26152,919,0.71775
26152,742,0.69375
26152,234,0.68425
26155,12,0.9905
26155,346,0.971
26155,567,0.9595
26155,508,0.95325
26155,298,0.94425
26155,34,0.91725
26155,509,0.90475
26155,928,0.89975
26155,1065,0.86225
26155,228,0.8325
26155,350,0.81825
26155,870,0.791
26155,164,0.78775
26155,260,0.77375
26155,843,0.771
26155,401,0.72025
26155,208,0.7015
26158,753,0.99775
26158,270,0.9765
26158,1121,0.97025
26158,1098,0.9515
26158,1038,0.9295
26158,907,0.923
26158,319,0.89125
26158,1039,0.89125
26158,434,0.89025
26158,46,0.8875
26158,140,0.88675
26158,640,0.88425
26158,236,0.86475
26158,402,0.861
26158,433,0.85475
26158,443,0.85175
26158,697,0.846
26158,867,0.8445
26158,557,0.8335
26158,235,0.81775
26158,1126,0.78675
26158,566,0.77525
26158,191,0.76675
26158,1008,0.75475
26158,641,0.73725
26158,845,0.70275
26158,122,0.69175
26158,203,0.68725
26158,212,0.68325
26158,747,0.683
26163,687,0.97075
26163,270,0.9525
26163,684,0.94375
26163,315,0.94075
26163,862,0.9345
26163,140,0.88575
26163,618,0.88125
26163,79,0.8735
26163,78,0.84875
26163,1008,0.83475
26163,742,0.8025
26163,1073,0.77525
26163,557,0.75525
26163,351,0.7415
26163,526,0.73075
26163,350,0.72
26163,691,0.6975
26163,686,0.69325
26163,867,0.68425
26170,511,0.993
26170,351,0.90975
26170,981,0.89425
26170,733,0.8685
26170,270,0.8665
26170,1008,0.834
26170,319,0.832
26170,982,0.829
26170,682,0.82025
26170,850,0.8175
26170,640,0.816
26170,143,0.793
26170,753,0.78575
26170,675,0.78375
26170,30,0.78175
26170,619,0.75475
26170,292,0.753
26170,585,0.75125
26170,402,0.747
26170,557,0.7445
26170,212,0.73475
26170,240,0.7135
26170,1091,0.70875
26170,801,0.70425
26170,867,0.6965
26170,771,0.689
26170,493,0.673
26171,12,0.994
26171,270,0.99225
26171,982,0.92825
26171,769,0.89275
26171,878,0.89
26171,1090,0.86225
26171,1092,0.85775
26171,845,0.844
26171,634,0.83875
26171,610,0.7995
26171,351,0.79575
26171,30,0.792
26171,1008,0.78325
26171,420,0.77675
26171,46,0.7425
26171,192,0.72975
26171,640,0.7225
26171,212,0.6985
26171,603,0.69125
26171,1104,0.683
26171,443,0.679
26171,918,0.679
26171,162,0.6755
26172,981,0.97225
26172,700,0.96925
26172,1085,0.955
26172,268,0.935
26172,1020,0.91825
26172,741,0.91475
26172,319,0.914
26172,850,0.91325
26172,351,0.912
26172,658,0.88675
26172,128,0.8865
26172,1084,0.88075
26172,169,0.88025
26172,424,0.87975
26172,143,0.878
26172,1070,0.87275
26172,982,0.8705
26172,472,0.87025
26172,1051,0.868
26172,742,0.8605
26172,270,0.84675
26172,423,0.82925
26172,401,0.8155
26172,711,0.815
26172,1091,0.81425
26172,733,0.811
26172,1089,0.80175
26172,212,0.8015
26172,691,0.79075
26172,487,0.7895
26172,481,0.77475
26172,240,0.7585
26172,168,0.7575
26172,473,0.757
26172,730,0.755
26172,640,0.7505
26172,823,0.7405
26172,493,0.7355
26172,269,0.72675
26172,1008,0.723
26172,443,0.7225
26172,393,0.72125
26172,512,0.7195
26172,258,0.71525
26172,995,0.7055
26172,610,0.70525
26172,536,0.70325
26172,282,0.701
26172,302,0.699
26172,498,0.6985
26172,475,0.6955
26172,867,0.68
26172,1025,0.67725
26178,846,0.96975
26178,629,0.9465
26178,854,0.92225
26178,270,0.8955
26178,138,0.88675
26178,28,0.87925
26178,557,0.8695
26178,747,0.8555
26178,614,0.841
26178,545,0.81575
26178,675,0.786
26178,863,0.77125
26178,640,0.76275
26178,750,0.761
26178,610,0.75325
26178,526,0.744
26178,351,0.7355
26178,864,0.723
26178,313,0.7145
26178,1008,0.71175
26178,791,0.70125
26178,982,0.70125
26178,613,0.694
26178,731,0.69
26178,641,0.6855
26178,625,0.682
26178,742,0.682
26178,443,0.67625
26178,1073,0.6725
26181,481,0.9945
26181,1107,0.99125
26181,543,0.962
26181,181,0.912
26181,693,0.8875
26181,529,0.77675
26181,742,0.76175
26181,493,0.749
26181,603,0.73925
26181,382,0.72625
26181,20,0.6955
26181,857,0.69075
26181,1008,0.67875
26181,867,0.6705
26181,850,0.67025
26187,270,0.9835
26187,1104,0.95075
26187,820,0.93725
26187,995,0.919
26187,275,0.9115
26187,996,0.8585
26187,474,0.8255
26187,742,0.772
26187,862,0.72175
26198,589,0.90975
26198,204,0.89875
26198,374,0.858
26198,497,0.76025
26198,588,0.7545
26198,742,0.7275
26198,768,0.69775
26199,843,0.83925
26199,862,0.81725
26199,618,0.758
26199,742,0.734
26199,730,0.689
26199,686,0.67125
26203,890,0.99575
26203,1012,0.99425
26203,889,0.982
26203,886,0.97325
26203,887,0.968
26203,77,0.958
26203,349,0.9555
26203,226,0.95225
26203,419,0.93375
26203,420,0.92875
26203,192,0.923
26203,997,0.91925
26203,945,0.90375
26203,336,0.90175
26203,246,0.8985
26203,742,0.893
26203,861,0.8825
26203,1101,0.86525
26203,888,0.86075
26203,337,0.8605
26203,527,0.8585
26203,724,0.85725
26203,1090,0.832
26203,843,0.8295
26203,240,0.8215
26203,951,0.812
26203,1024,0.80625
26203,552,0.799
26203,722,0.78425
26203,555,0.77825
26203,999,0.77275
26203,891,0.76575
26203,767,0.76475
26203,46,0.76425
26203,860,0.7555
26203,311,0.75025
26203,396,0.7365
26203,1066,0.73075
26203,351,0.7215
26203,59,0.71875
26203,1020,0.70975
26203,48,0.6995
26203,971,0.69675
26203,368,0.69
26203,1092,0.683
26203,220,0.6775
26208,270,0.997
26208,303,0.98425
26208,1008,0.958
26208,550,0.9465
26208,351,0.868
26208,845,0.862
26208,443,0.84375
26208,557,0.83625
26208,846,0.826
26208,140,0.79925
26208,602,0.7945
26208,610,0.75075
26208,639,0.75025
26208,368,0.7405
26208,192,0.71425
26208,779,0.71
26208,190,0.7055
26208,640,0.70325
26208,867,0.6835
26208,356,0.6825
26208,641,0.678
26208,302,0.67525
26222,270,0.98975
26222,1029,0.97375
26222,593,0.9735
26222,575,0.9625
26222,203,0.84
26222,873,0.83175
26222,845,0.821
26222,805,0.794
26222,995,0.78625
26222,640,0.78575
26222,326,0.773
26222,602,0.6965
26230,684,0.84075
26230,686,0.83875
26230,166,0.833
26230,742,0.8085
26230,449,0.763
26230,470,0.719
26230,618,0.6905
26231,487,0.9675
26231,351,0.96425
26231,118,0.963
26231,270,0.92575
26231,982,0.91725
26231,424,0.8885
26231,1104,0.88475
26231,423,0.857
26231,907,0.81675
26231,820,0.78725
26231,143,0.744
26231,801,0.73375
26231,76,0.73025
26231,622,0.71075
26231,443,0.70375
26231,867,0.70275
26231,995,0.7
26240,668,0.9275
26240,1020,0.908
26240,823,0.9005
26240,742,0.8845
26240,824,0.88425
26240,258,0.88
26240,553,0.87425
26240,214,0.8645
26240,323,0.864
26240,1084,0.85675
26240,1116,0.84975
26240,31,0.84675
26240,481,0.84225
26240,554,0.8385
26240,169,0.83775
26240,909,0.83475
26240,867,0.8305
26240,999,0.8285
26240,907,0.82125
26240,319,0.81575
26240,285,0.799
26240,312,0.79775
26240,619,0.795
26240,801,0.79075
26240,67,0.78475
26240,850,0.77325
26240,1085,0.76775
26240,846,0.76725
26240,452,0.75775
26240,194,0.75525
26240,493,0.7525
26240,797,0.75025
26240,1098,0.7495
26240,1073,0.745
26240,267,0.7445
26240,366,0.7405
26240,733,0.73175
26240,8,0.731
26240,747,0.7245
26240,463,0.72375
26240,22,0.713
26240,627,0.71075
26240,443,0.7085
26240,982,0.70625
26240,147,0.702
26240,445,0.70075
26240,21,0.69575
26240,473,0.689
26240,401,0.6885
26240,682,0.68825
26240,277,0.67775
26240,241,0.6775
26240,897,0.673
26240,646,0.67225
26241,253,0.9775
26241,995,0.96375
26241,275,0.9355
26241,312,0.93325
26241,907,0.93225
26241,270,0.9155
26241,1104,0.9095
26241,547,0.90525
26241,487,0.8975
26241,625,0.886
26241,801,0.8275
26241,301,0.81875
26241,996,0.8135
26241,910,0.80925
26241,190,0.80725
26241,294,0.803
26241,169,0.7975
26241,191,0.797
26241,493,0.7935
26241,1089,0.7935
26241,351,0.7815
26241,325,0.77
26241,76,0.75975
26241,634,0.7365
26241,956,0.73625
26241,474,0.72975
26241,727,0.70525
26241,739,0.702
26241,212,0.682
26241,538,0.67575
26242,1020,0.992
26242,195,0.97975
26242,954,0.963
26242,1000,0.96025
26242,999,0.92425
26242,185,0.9225
26242,854,0.9175
26242,742,0.8725
26242,536,0.87125
26242,972,0.85925
26242,553,0.8375
26242,634,0.811
26242,468,0.80975
26242,766,0.78825
26242,298,0.78775
26242,270,0.779
26242,767,0.761
26242,218,0.74925
26242,739,0.74825
26242,823,0.73525
26242,212,0.73475
26242,626,0.73275
26242,192,0.72575
26242,1025,0.72375
26242,1089,0.72175
26242,302,0.709
26242,305,0.689
26242,351,0.6825
26242,240,0.679
26242,554,0.672
26246,1096,0.98225
26246,1097,0.952
26246,1120,0.91
26246,69,0.9085
26246,524,0.86
26246,127,0.81125
26246,1080,0.7685
26246,493,0.7465
26246,473,0.7435
26246,314,0.71425
26246,143,0.711
26246,324,0.71025
26246,362,0.69025
26246,270,0.68725
26246,823,0.6865
26246,431,0.6785
26249,1107,0.9345
26249,946,0.93425
26249,481,0.862
26249,646,0.777
26249,867,0.675
26258,995,0.991
26258,1104,0.99025
26258,481,0.9665
26258,276,0.96075
26258,996,0.9535
26258,325,0.88925
26258,1107,0.88925
26258,76,0.86025
26258,639,0.84625
26258,1085,0.842
26258,801,0.8405
26258,46,0.8375
26258,820,0.837
26258,351,0.82875
26258,275,0.82025
26258,1070,0.81775
26258,974,0.812
26258,169,0.8075
26258,368,0.80525
26258,1084,0.79875
26258,487,0.78725
26258,547,0.77625
26258,139,0.77175
26258,1073,0.755
26258,312,0.754
26258,270,0.73825
26258,1089,0.73275
26258,617,0.71575
26258,298,0.70325
26258,493,0.6935
26258,289,0.69275
26258,634,0.687
26258,956,0.67025
26269,873,0.98625
26269,54,0.97675
26269,575,0.9685
26269,1070,0.96825
26269,1006,0.9585
26269,146,0.948
26269,981,0.948
26269,384,0.9405
26269,1085,0.93675
26269,81,0.928
26269,452,0.8915
26269,270,0.8875
26269,458,0.8825
26269,389,0.868
26269,850,0.85475
26269,276,0.85425
26269,1005,0.851
26269,1084,0.8485
26269,385,0.8375
26269,108,0.81
26269,1090,0.80325
26269,634,0.803
26269,212,0.76925
26269,145,0.769
26269,169,0.76875
26269,576,0.76775
26269,904,0.7625
26269,742,0.76075
26269,641,0.74875
26269,275,0.73475
26269,1089,0.73225
26269,162,0.73075
26269,601,0.72875
26269,1101,0.71925
26269,1029,0.7005
26269,82,0.69625
26269,982,0.68825
26270,873,0.98625
26270,707,0.98125
26270,384,0.9605
26270,1085,0.92575
26270,270,0.91875
26270,1084,0.911
26270,1070,0.8975
26270,146,0.897
26270,389,0.877
26270,575,0.865
26270,675,0.85275
26270,981,0.843
26270,143,0.84
26270,481,0.825
26270,1101,0.82225
26270,169,0.8205
26270,81,0.8
26270,241,0.7995
26270,469,0.7855
26270,162,0.77275
26270,292,0.756
26270,601,0.75325
26270,646,0.74475
26270,385,0.7335
26270,634,0.732
26270,1089,0.70475
26270,982,0.702
26270,536,0.698
26270,203,0.6945
26270,1029,0.6915
26270,904,0.69
26270,458,0.68025
26270,351,0.6785
26270,742,0.67325
26270,504,0.67225
26270,850,0.672
26270,918,0.67175
26271,133,0.9635
26271,747,0.96325
26271,135,0.95975
26271,465,0.9555
26271,324,0.92575
26271,513,0.92175
26271,370,0.90875
26271,646,0.896
26271,330,0.88925
26271,323,0.8835
26271,600,0.879
26271,469,0.872
26271,107,0.8515
26271,134,0.84175
26271,687,0.8395
26271,329,0.839
26271,578,0.8285
26271,446,0.82575
26271,742,0.825
26271,750,0.7925
26271,452,0.78175
26271,445,0.7735
26271,898,0.771
26271,684,0.7645
26271,25,0.76075
26271,686,0.75
26271,867,0.74
26271,1008,0.73225
26271,449,0.7255
26271,677,0.71625
26271,837,0.71575
26271,745,0.708
26271,258,0.70525
26271,113,0.70425
26271,936,0.6935
26271,759,0.68875
26271,79,0.68725
26271,464,0.684
26271,5,0.683
26271,554,0.67575
26271,297,0.67425
26280,270,0.98275
26280,742,0.8625
26280,185,0.82675
26280,1012,0.733
26280,240,0.72575
26280,547,0.69675
26280,550,0.68875
26280,641,0.68575
26283,1020,0.98175
26283,105,0.97125
26283,622,0.9635
26283,498,0.949
26283,481,0.92775
26283,269,0.912
26283,181,0.901
26283,741,0.9
26283,1085,0.8895
26283,1051,0.887
26283,742,0.88625
26283,475,0.8755
26283,605,0.8695
26283,658,0.86475
26283,195,0.8575
26283,1000,0.835
26283,67,0.83425
26283,999,0.83175
26283,472,0.8015
26283,258,0.79725
26283,8,0.79
26283,1025,0.7705
26283,857,0.765
26283,493,0.7645
26283,468,0.764
26283,512,0.7415
26283,554,0.7405
26283,767,0.739
26283,401,0.734
26283,270,0.73275
26283,268,0.73175
26283,972,0.72075
26283,867,0.70525
26283,212,0.7045
26283,682,0.70325
26283,169,0.69575
26283,351,0.681
26283,711,0.68025
26283,282,0.6775
26283,739,0.6755
26283,240,0.67075
26285,43,0.98675
26285,890,0.97675
26285,945,0.97425
26285,942,0.9615
26285,84,0.961
26285,886,0.919
26285,887,0.9055
26285,616,0.89375
26285,275,0.891
26285,276,0.88475
26285,45,0.873
26285,943,0.85
26285,995,0.83425
26285,1104,0.8275
26285,368,0.81375
26285,889,0.782
26285,270,0.77475
26285,958,0.7675
26285,396,0.7025
26285,891,0.7025
26285,639,0.69075
26285,770,0.68175
26294,481,0.99325
26294,1107,0.98675
26294,946,0.974
26294,352,0.87325
26294,646,0.8335
26294,471,0.797
26294,867,0.7895
26294,529,0.77475
26294,469,0.7725
26294,452,0.7535
26294,415,0.74675
26294,528,0.7455
26294,1070,0.7195
26294,742,0.69075
26294,981,0.67325
26302,443,0.99625
26302,854,0.9335
26302,194,0.9045
26302,465,0.831
26302,269,0.8005
26302,557,0.78075
26302,610,0.7675
26302,143,0.7655
26302,326,0.7645
26302,319,0.754
26302,641,0.74625
26302,412,0.70975
26302,270,0.7065
26302,46,0.698
26302,791,0.67325
26303,270,0.98025
26303,511,0.9785
26303,923,0.961
26303,682,0.95425
26303,267,0.951
26303,797,0.93925
26303,619,0.9275
26303,733,0.9205
26303,1095,0.9185
26303,823,0.89875
26303,487,0.88875
26303,169,0.8755
26303,351,0.872
26303,1104,0.8475
26303,1000,0.8405
26303,739,0.83275
26303,981,0.82725
26303,824,0.8265
26303,1089,0.81875
26303,192,0.80775
26303,999,0.80775
26303,903,0.804
26303,1020,0.803
26303,1051,0.80075
26303,312,0.792
26303,473,0.7865
26303,1085,0.779
26303,1084,0.772
26303,558,0.76675
26303,796,0.75975
26303,1025,0.739
26303,146,0.73275
26303,1008,0.7305
26303,168,0.7245
26303,683,0.717
26303,689,0.7135
26303,289,0.70925
26303,995,0.70775
26303,982,0.70425
26303,1090,0.69775
26303,1070,0.696
26303,742,0.6915
26303,477,0.68025
26303,547,0.68
26303,907,0.6755
26306,522,0.94725
26306,956,0.92925
26306,682,0.905
26306,797,0.8965
26306,289,0.8935
26306,619,0.88125
26306,999,0.86575
26306,477,0.86025
26306,1085,0.833
26306,742,0.82225
26306,292,0.82
26306,169,0.819
26306,389,0.8055
26306,458,0.795
26306,1084,0.7915
26306,146,0.778
26306,275,0.77725
26306,464,0.767
26306,912,0.75125
26306,1070,0.75025
26306,850,0.74825
26306,145,0.718
26306,981,0.71675
26306,473,0.70225
26306,903,0.69525
26306,285,0.6865
26306,553,0.68375
26306,288,0.673
26313,421,0.992
26313,25,0.94225
26313,610,0.93125
26313,368,0.91175
26313,270,0.89575
26313,328,0.88175
26313,351,0.858
26313,793,0.84775
26313,319,0.8395
26313,733,0.8355
26313,1008,0.81425
26313,700,0.80875
26313,143,0.80575
26313,282,0.8055
26313,8,0.79925
26313,443,0.78525
26313,472,0.785
26313,742,0.7655
26313,269,0.76275
26313,192,0.7555
26313,302,0.72225
26313,1020,0.71925
26313,641,0.71275
26313,452,0.69475
26313,194,0.6875
26313,640,0.68525
26313,557,0.68175
26313,481,0.678
26313,846,0.67675
26313,982,0.67
26318,270,0.98775
26318,995,0.9645
26318,996,0.93125
26318,845,0.90025
26318,1104,0.89375
26318,443,0.83925
26318,18,0.838
26318,640,0.8285
26318,326,0.824
26318,351,0.801
26318,634,0.7815
26318,1008,0.764
26318,547,0.74975
26318,878,0.7315
26318,368,0.719
26318,753,0.7185
26318,192,0.7135
26318,624,0.71225
26318,529,0.6895
26318,936,0.67875
26318,728,0.6755
26318,535,0.67175
26322,183,0.9955
26322,185,0.995
26322,195,0.9875
26322,742,0.87
26322,19,0.831
26322,849,0.818
26322,498,0.802
26322,20,0.80175
26322,97,0.74375
26322,447,0.74125
26322,389,0.7195
26322,999,0.6895
26324,746,0.949
26324,867,0.9135
26324,536,0.89425
26324,742,0.893
26324,610,0.8905
26324,854,0.8845
26324,175,0.85075
26324,791,0.84375
26324,972,0.83425
26324,1035,0.8255
26324,481,0.82525
26324,554,0.8195
26324,999,0.8045
26324,640,0.80075
26324,75,0.79875
26324,465,0.7975
26324,324,0.79625
26324,368,0.79425
26324,750,0.793
26324,745,0.79275
26324,1008,0.787
26324,646,0.78675
26324,468,0.7745
26324,855,0.7725
26324,971,0.764
26324,469,0.762
26324,277,0.75275
26324,1037,0.7505
26324,1062,0.7485
26324,497,0.7455
26324,235,0.7305
26324,675,0.728
26324,761,0.718
26324,240,0.712
26324,1020,0.70625
26324,464,0.70575
26324,601,0.7035
26324,758,0.703
26324,759,0.70075
26324,424,0.69925
26324,401,0.69475
26324,829,0.69475
26324,412,0.68975
26324,612,0.6885
